Newsfeed Country,Newsfeed Country UNDPRegion,Newsfeed CountryISO,Newsfeed DateDisplay,Newsfeed Description,Newsfeed Description2,Newsfeed Entity,Newsfeed IncidentType,Newsfeed Language,Newsfeed Link,Newsfeed Source,Newsfeed Source Description,Newsfeed Source Url,Newsfeed Source2,Newsfeed Trajectory,Date FK,Newsfeed Latitude,Newsfeed Longitude,Newsfeed PK
Nigeria,Africa,NGA,2/22/2023 14:10,Two Palestinians killed in Israeli West Bank raid,,"United Nations,Security Council,UN Security Council,Tor Wennesland",UNDP_Conflict,English,https://punchng.com/two-palestinians-killed-in-israeli-west-bank-raid/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230222,32.22111,35.25444,107748
Nigeria,Africa,NGA,2/22/2023 15:34,Jordan sentences three to death over Islamic State links,,,UNDP_Conflict,English,https://punchng.com/jordan-sentences-three-to-death-over-islamic-state-links/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230222,31.95522,35.94503,107749
Nigeria,Africa,NGA,2/22/2023 15:34,Jordan sentences three to death over Islamic State links,,,UNDP_Security,English,https://punchng.com/jordan-sentences-three-to-death-over-islamic-state-links/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230222,31.95522,35.94503,107750
Nigeria,Africa,NGA,2/22/2023 15:34,Jordan sentences three to death over Islamic State links,,,UNDP_TerroristAttack,English,https://punchng.com/jordan-sentences-three-to-death-over-islamic-state-links/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230222,31.95522,35.94503,107751
Nigeria,Africa,NGA,2/22/2023 22:38,"11 Palestinians killed, dozens shot in Israel West Bank raid",,"United Nations,Red Crescent,Josep Borrell,Benjamin Netanyahu,Red Crescent Society,Antony Blinken,Ned Price,Hussein Al Sheikh,Mohammed Al Khatib,Ziad al-Nakhala,Mahmud Abbas,Israeli government,Arab League,Antonio Guterres,European Union,EU,State Department,Islamic Jihad,Palestinian ministry,Al Khatib,Yoav Gallant,UN Committee,Saeed Abu Ali",UNDP_Conflict,English,https://punchng.com/11-palestinians-killed-dozens-shot-in-israel-west-bank-raid/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230222,31.76904,35.21633,107752
Nigeria,Africa,NGA,2/22/2023 14:26,"Civic Group, RULAAC Demands Probe Of Nigerian Police Officers, Units Allegedly Involved In Extra-Judicial Killings, Organ Harvesting",,"Nigerian Police,Nigeria Police,State Police,Tagged,Intelligence Response Team,Action Group,Charles Soludo",UNDP_Conflict,English,https://saharareporters.com/2023/02/22/civic-group-rulaac-demands-probe-nigerian-police-officers-units-allegedly-involved-extra,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,saharareporters,,20230222,6.44132,7.49883,107753
Nigeria,Africa,NGA,2/23/2023 16:04,"2023 Elections: Obi Condemns ‘Mindless’ Killing Of LP’s Senatorial Candidate, Calls For Justice",,"Local Government Area,Labour Party,Peter Obi",UNDP_TerroristAttack,English,https://aljazirahnews.com/2023-elections-obi-condemns-mindless-killing-of-lps-senatorial-candidate-calls-for-justice/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,aljazirahnews,,20230223,8.36922,8.77383,109317
Nigeria,Africa,NGA,2/23/2023 17:13,Naira Redesign Policy Aimed To Frustrate Tinubu – Akeredolu,,"Bola Ahmed Tinubu,Ahmed Tinubu,APC government",UNDP_PoliticalUnrest,English,https://concise.ng/naira-redesign-policy-aimed-to-frustrate-tinubu-akeredolu/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,concise,,20230223,7.09316,4.83528,109318
Nigeria,Africa,NGA,2/23/2023 16:32,Entertainment4 mins ago May he burn in hell – Charly Boy’s reaction to Simon Ekpa’s arrest,,"Charly Boy,Simon Ekpa,Nnamdi Kanu,Peter Obi",UNDP_TerroristAttack,English,https://dailypost.ng/2023/02/23/may-he-burn-in-hell-charly-boys-reaction-to-simon-ekpas-arrest/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,dailypost,,20230223,-25,25.75,109319
Nigeria,Africa,NGA,2/23/2023 16:41,"News10 seconds ago Extradite, punish Simon Ekpa for killing in S’East – Ohanaeze tells FG",,"Simon Ekpa,Abubakar Malami,Nnamdi Kanu,Federal Government",UNDP_TerroristAttack,English,https://dailypost.ng/2023/02/23/extradite-punish-simon-ekpa-for-killing-in-seast-ohanaeze-tells-fg/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,dailypost,,20230223,3.83333,14.16667,109320
Nigeria,Africa,NGA,2/23/2023 16:50,"Meta shutters fake account 'cheerleaders' for Cuban, Bolivian governments",,"Evo Morales,YouTube,ADALBERTO ROQUE,Facebook,David Agranovich,MAS party,Ben Nimmo,Nicaraguan government",UNDP_ScienceandTechnology,English,https://www.legit.ng/business-economy/1521636-meta-shutters-fake-account-cheerleaders-cuban-bolivian-governments/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,hausa-legit-ng,,20230223,-19.03332,-65.26274,109321
Nigeria,Africa,NGA,2/23/2023 14:03,Putin says Sarmat nuclear missile to be deployed this year,,"Dmitry Peskov,Vladimir Putin,Pavel Bednyakov",UNDP_Conflict,English,https://guardian.ng/news/putin-says-sarmat-nuclear-missile-to-be-deployed-this-year/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,ngrguardiannews,,20230223,55.75222,37.61556,109322
Nigeria,Africa,NGA,2/23/2023 13:09,Somalia: UN official underlines need to advance women’s participation in public life,,"United Nations,National Assembly,Muhammadu Buhari,Security Forces,Sima Bahous,UN NEWS,Labour Party,Media Agency,Sima Sami Bahous,Al-Shabaab,Security Council,Anita Kiki Gbeho,Federal Government",UNDP_Drought,English,https://guardian.ng/ama-press-releases/somalia-un-official-underlines-need-to-advance-womens-participation-in-public-life/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,ngrguardiannews,,20230223,2.03711,45.34375,109323
Nigeria,Africa,NGA,2/23/2023 8:19,AfDB’s special agro-industrial processing zones will drive agricultural revolution – investors,,"PSC,Yahaya Bello,Super Eagles,Justice Okon,High Court,Yahoo,Aaron Ramsdale,State Police,Oleksandr Zinchenko,Eintracht Frankfurt,Victor Osimhen,Champions League,UEFA Champions League,On Fire",UNDP_TerroristAttack,English,https://onlinenigeria.com/stories/25810-afdbs-special-agro-industrial-processing-zones-will-drive-agricultural-revolution-investors.html,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,onlinenigeria,,20230223,7.55122,6.23589,109324
Nigeria,Africa,NGA,2/23/2023 8:03,"ANALYSIS: Atiku, Kwankwaso, Obi, Tinubu make vague promises on rule of law",,"Democratic Party,Hassan Liman,Omoyele Sowore,Atiku Abubakar,Muhammadu Buhari,Nigerian Army,Security Service,Sambo Dasuki,Labour Party,Umaru Yar,Umaru Yar’Adua,Amnesty International,Rabiu Kwankwaso,Peoples Party,High Court,Bola Tinubu,Yar’Adua,Peoples Democratic Party,Yakubu Maikyau,Supreme Court,Nigerian government,Olusegun Obasanjo,ALSO READ,State Security Service,Peter Obi,Ibrahim Elzakzaky,Army Staff,Goodluck Jonathan,Progressives Congress",UNDP_Society,English,https://www.premiumtimesng.com/news/583444-analysis-atiku-kwankwaso-obi-tinubu-make-vague-promises-on-rule-of-law.html,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,premiumtimesng,,20230223,8.36922,8.77383,109325
Nigeria,Africa,NGA,2/23/2023 20:33,Naira Redesign policy is dagger drawn at heart of APC – Akeredolu,,"Bola Ahmed Tinubu,Bola Tinubu,Democratic Party,Ahmed Tinubu,State Police,Muhammadu Buhari,Progressives Congress,Peoples Democratic Party,APC) government,APC government,Kennedy Peretei",UNDP_PoliticalUnrest,English,https://www.premiumtimesng.com/news/more-news/583684-naira-redesign-policy-is-dagger-drawn-at-heart-of-apc-akeredolu.html,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,premiumtimesng,,20230223,7.09316,4.83528,109326
Nigeria,Africa,NGA,2/23/2023 23:22,NigeriaDecides2023: How insecurity may affect elections – CDD,,"Electoral Commission,Asari Dokubo,Simon Ekpa,Consultative Committee,Nnamdi Kanu,Boko Haram,Abubakar Shekau,Civilian Joint Task Force,Eastern Security Network,Nigerian military,Chika Edoziem,Yan Sakai",UNDP_Conflict,English,https://www.premiumtimesng.com/news/top-news/583728-nigeriadecides2023-how-insecurity-may-affect-elections-cdd.html,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,premiumtimesng,,20230223,13.51366,2.1098,109327
Nigeria,Africa,NGA,2/23/2023 10:17,New naira policy to frustrate Tinubu - Akeredolu,,"Bola Ahmed Tinubu,Bola Tinubu,Ahmed Tinubu,Progressives Congress,APC government",UNDP_PoliticalUnrest,English,https://punchng.com/new-naira-policy-to-frustrate-tinubu-akeredolu/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230223,7.09316,4.83528,109328
